municipality,general_govt_exp,general_govt_exp_adj,general_govt_exp_capita,general_govt_exp_capita_adj,police_exp,police_exp_adj,police_exp_capita,police_exp_capita_adj,fire_protection_exp,fire_protection_exp_adj,fire_protection_exp_capita,fire_protection_exp_capita_adj,water_cost_exp,water_cost_exp_adj,water_cost_exp_capita,water_cost_exp_capita_adj,emergency_exp,emergency_exp_adj,emergency_exp_capita,emergency_exp_capita_adj,other_protection_exp,other_protection_exp_adj,other_protection_exp_capita,other_protection_exp_capita_adj,transportation_exp,transportation_exp_adj,transportation_exp_capita,transportation_exp_capita_adj,environ_health_exp,environ_health_exp_adj,environ_health_exp_capita,environ_health_exp_capita_adj,public_health_exp,public_health_exp_adj,public_health_exp_capita,public_health_exp_capita_adj,environ_dev_exp,environ_dev_exp_adj,environ_dev_exp_capita,environ_dev_exp_capita_adj,rec_and_culture_exp,rec_and_culture_exp_adj,rec_and_culture_exp_capita,rec_and_culture_exp_capita_adj,debt_exp,debt_exp_adj,debt_exp_capita,debt_exp_capita_adj,transfers_exp,transfers_exp_adj,transfers_exp_capita,transfers_exp_capita_adj,deficits_exp,deficits_exp_adj,deficits_exp_capita,deficits_exp_capita_adj,total_exp,total_exp_adj,total_exp_capita,total_exp_capita_adj
Bertrand,112432.0,112432.0,81.53154459753445,81.53154459753445,119094,119094.0,86.36258158085569,86.36258158085569,29350,29350.0,21.283538796229152,21.283538796229152,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2400,2400.0,1.7403915881073242,1.7403915881073242,181800,181800.0,131.8346627991298,131.8346627991298,63900,63900.0,46.337926033357505,46.337926033357505,0,0.0,0.0,0.0,11050,11050.0,8.013052936910805,8.013052936910805,43650,43650.0,31.653372008701957,31.653372008701957,59064.0,59064.0,42.83103698332125,42.83103698332125,0,0.0,0.0,0.0,21144,21144.0,15.332849891225525,15.332849891225525,643884.0,643884.0,466.92095721537345,466.92095721537345
Blacks Harbour,175111.0,175111.0,152.53571428571428,152.53571428571428,202072,202072.0,176.02090592334494,176.02090592334494,95601,95601.0,83.27613240418118,83.27613240418118,58000,58000.0,50.52264808362369,50.52264808362369,1500,1500.0,1.3066202090592334,1.3066202090592334,3855,3855.0,3.3580139372822297,3.3580139372822297,141886,141886.0,123.59407665505226,123.59407665505226,45250,45250.0,39.41637630662021,39.41637630662021,11000,11000.0,9.581881533101045,9.581881533101045,41075,41075.0,35.77961672473867,35.77961672473867,102263,102263.0,89.07926829268293,89.07926829268293,43947.0,43947.0,38.28135888501742,38.28135888501742,66270,66270.0,57.72648083623693,57.72648083623693,1156,1156.0,1.0069686411149825,1.0069686411149825,988986.0,988986.0,861.48606271777,861.48606271777
Blackville,112185.0,112185.0,117.2257053291536,117.2257053291536,160000,160000.0,167.1891327063741,167.1891327063741,44475,44475.0,46.47335423197492,46.47335423197492,0,0.0,0.0,0.0,1000,1000.0,1.044932079414838,1.044932079414838,3500,3500.0,3.6572622779519333,3.6572622779519333,111090,111090.0,116.08150470219435,116.08150470219435,38560,38560.0,40.29258098223615,40.29258098223615,0,0.0,0.0,0.0,7098,7098.0,7.41692789968652,7.41692789968652,30200,30200.0,31.556948798328108,31.556948798328108,1500.0,1500.0,1.567398119122257,1.567398119122257,20245,20245.0,21.154649947753395,21.154649947753395,1377,1377.0,1.438871473354232,1.438871473354232,531230.0,531230.0,555.0992685475444,555.0992685475444
Bouctouche,265520.0,265520.0,107.97885319235462,107.97885319235462,272314,272314.0,110.74176494509963,110.74176494509963,72935,72935.0,29.660431069540465,29.660431069540465,31417,31417.0,12.776331842212281,12.776331842212281,0,0.0,0.0,0.0,7825,7825.0,3.1821878812525415,3.1821878812525415,371332,371332.0,151.00935339568932,151.00935339568932,127985,127985.0,52.04758031720211,52.04758031720211,0,0.0,0.0,0.0,170181,170181.0,69.20740138267588,69.20740138267588,153036,153036.0,62.235054900366,62.235054900366,81824.0,81824.0,33.27531516876779,33.27531516876779,25817,25817.0,10.49898332655551,10.49898332655551,0,0.0,0.0,0.0,1580186.0,1580186.0,642.6132574217162,642.6132574217162
Cambridge-Narrows,83236.0,83236.0,131.28706624605678,131.28706624605678,54524,54524.0,86.0,86.0,28150,28150.0,44.4006309148265,44.4006309148265,0,0.0,0.0,0.0,1000,1000.0,1.5772870662460567,1.5772870662460567,2000,2000.0,3.1545741324921135,3.1545741324921135,187500,187500.0,295.74132492113563,295.74132492113563,39800,39800.0,62.77602523659306,62.77602523659306,3000,3000.0,4.73186119873817,4.73186119873817,17500,17500.0,27.602523659305994,27.602523659305994,11000,11000.0,17.350157728706623,17.350157728706623,700.0,700.0,1.1041009463722398,1.1041009463722398,139758,139758.0,220.43848580441642,220.43848580441642,0,0.0,0.0,0.0,568168.0,568168.0,896.1640378548896,896.1640378548896
Campbellton,857244.0,857244.0,102.00428367444074,102.00428367444074,1726692,1726692.0,205.4607329842932,205.4607329842932,477039,477039.0,56.76332698714898,56.76332698714898,25000,25000.0,2.974773917182294,2.974773917182294,3500,3500.0,0.41646834840552116,0.41646834840552116,60764,60764.0,7.230366492146596,7.230366492146596,1752819,1752819.0,208.56960970966207,208.56960970966207,344475,344475.0,40.98940980485483,40.98940980485483,0,0.0,0.0,0.0,207685,207685.0,24.71263683960019,24.71263683960019,1067805,1067805.0,127.05913850547358,127.05913850547358,1450689.0,1450689.0,172.6188719657306,172.6188719657306,30575,30575.0,3.6381485007139456,3.6381485007139456,249525,249525.0,29.691218467396478,29.691218467396478,8253812.0,8253812.0,982.128986197049,982.128986197049
Canterbury,38668.0,38668.0,93.17590361445784,93.17590361445784,35690,35690.0,86.0,86.0,23600,23600.0,56.86746987951807,56.86746987951807,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3300,3300.0,7.951807228915663,7.951807228915663,38766,38766.0,93.41204819277108,93.41204819277108,22500,22500.0,54.21686746987952,54.21686746987952,0,0.0,0.0,0.0,0,0.0,0.0,0.0,3000,3000.0,7.228915662650603,7.228915662650603,19658.0,19658.0,47.36867469879518,47.36867469879518,40,40.0,0.0963855421686747,0.0963855421686747,0,0.0,0.0,0.0,185222.0,185222.0,446.31807228915665,446.31807228915665
Cap-Pelé,320538.0,320538.0,142.96966993755575,142.96966993755575,245000,245000.0,109.27743086529884,109.27743086529884,71390,71390.0,31.842105263157894,31.842105263157894,0,0.0,0.0,0.0,13623,13623.0,6.076271186440678,6.076271186440678,0,0.0,0.0,0.0,243422,243422.0,108.5735950044603,108.5735950044603,78882,78882.0,35.18376449598573,35.18376449598573,0,0.0,0.0,0.0,54041,54041.0,24.103925066904548,24.103925066904548,260969,260969.0,116.40008920606601,116.40008920606601,268493.0,268493.0,119.75602140945584,119.75602140945584,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1556358.0,1556358.0,694.1828724353256,694.1828724353256
Caraquet,662040.0,662040.0,142.28239845261123,142.28239845261123,701614,701614.0,150.78744895766172,150.78744895766172,98280,98280.0,21.12185686653772,21.12185686653772,111000,111000.0,23.855577047066408,23.855577047066408,5500,5500.0,1.1820330969267139,1.1820330969267139,12950,12950.0,2.783150655491081,2.783150655491081,712575,712575.0,153.1431334622824,153.1431334622824,209000,209000.0,44.917257683215134,44.917257683215134,0,0.0,0.0,0.0,350887,350887.0,75.41091768751343,75.41091768751343,453829,453829.0,97.53470879002793,97.53470879002793,550943.0,550943.0,118.40597464001719,118.40597464001719,2000,2000.0,0.4298302170642596,0.4298302170642596,0,0.0,0.0,0.0,3870618.0,3870618.0,831.8542875564152,831.8542875564152
Centreville,74402.0,74402.0,133.09838998211092,133.09838998211092,48074,48074.0,86.0,86.0,32000,32000.0,57.24508050089445,57.24508050089445,0,0.0,0.0,0.0,0,0.0,0.0,0.0,4418,4418.0,7.903398926654741,7.903398926654741,94486,94486.0,169.0268336314848,169.0268336314848,35000,35000.0,62.61180679785331,62.61180679785331,0,0.0,0.0,0.0,14300,14300.0,25.58139534883721,25.58139534883721,38841,38841.0,69.4830053667263,69.4830053667263,75978.0,75978.0,135.91771019677995,135.91771019677995,0,0.0,0.0,0.0,9454,9454.0,16.912343470483005,16.912343470483005,426953.0,426953.0,763.7799642218247,763.7799642218247
Charlo,176562.0,176562.0,109.66583850931677,109.66583850931677,138460,138460.0,86.0,86.0,55000,55000.0,34.161490683229815,34.161490683229815,15000,15000.0,9.316770186335404,9.316770186335404,1000,1000.0,0.6211180124223602,0.6211180124223602,4000,4000.0,2.484472049689441,2.484472049689441,336216,336216.0,208.8298136645963,208.8298136645963,84000,84000.0,52.17391304347826,52.17391304347826,0,0.0,0.0,0.0,24000,24000.0,14.906832298136646,14.906832298136646,19500,19500.0,12.111801242236025,12.111801242236025,112455.0,112455.0,69.84782608695652,69.84782608695652,1762,1762.0,1.0944099378881988,1.0944099378881988,5102,5102.0,3.1689440993788818,3.1689440993788818,973057.0,973057.0,604.3832298136646,604.3832298136646
Chipman,295380.0,295380.0,194.58498023715416,194.58498023715416,130548,130548.0,86.0,86.0,76150,76150.0,50.16469038208169,50.16469038208169,0,0.0,0.0,0.0,284484,284484.0,187.40711462450594,187.40711462450594,2800,2800.0,1.844532279314888,1.844532279314888,182516,182516.0,120.23451910408433,120.23451910408433,61382,61382.0,40.436100131752305,40.436100131752305,0,0.0,0.0,0.0,8000,8000.0,5.270092226613966,5.270092226613966,157096,157096.0,103.48880105401845,103.48880105401845,179215.0,179215.0,118.05994729907773,118.05994729907773,10214,10214.0,6.728590250329381,6.728590250329381,898,898.0,0.5915678524374176,0.5915678524374176,1388683.0,1388683.0,914.8109354413702,914.8109354413702
Clair,123111.0,123111.0,136.03425414364642,136.03425414364642,77830,77830.0,86.0,86.0,65255,65255.0,72.10497237569061,72.10497237569061,37500,37500.0,41.43646408839779,41.43646408839779,0,0.0,0.0,0.0,1200,1200.0,1.3259668508287292,1.3259668508287292,82215,82215.0,90.84530386740332,90.84530386740332,42000,42000.0,46.408839779005525,46.408839779005525,0,0.0,0.0,0.0,18235,18235.0,20.14917127071823,20.14917127071823,65613,65613.0,72.50055248618784,72.50055248618784,56626.0,56626.0,62.57016574585635,62.57016574585635,21791,21791.0,24.078453038674034,24.078453038674034,12899,12899.0,14.25303867403315,14.25303867403315,604275.0,604275.0,667.707182320442,667.707182320442
Dalhousie,613086.0,613086.0,136.24133333333333,136.24133333333333,862233,862233.0,191.60733333333334,191.60733333333334,558800,558800.0,124.17777777777778,124.17777777777778,276480,276480.0,61.44,61.44,0,0.0,0.0,0.0,12200,12200.0,2.7111111111111112,2.7111111111111112,1232204,1232204.0,273.82311111111113,273.82311111111113,212204,212204.0,47.156444444444446,47.156444444444446,0,0.0,0.0,0.0,152619,152619.0,33.915333333333336,33.915333333333336,628060,628060.0,139.5688888888889,139.5688888888889,696231.0,696231.0,154.718,154.718,3769,3769.0,0.8375555555555556,0.8375555555555556,0,0.0,0.0,0.0,5247886.0,5247886.0,1166.196888888889,1166.196888888889
Dieppe,1180312.0,1180312.0,94.44762743058334,94.44762743058334,2335108,2335108.0,186.85348483636074,186.85348483636074,1382520,1382520.0,110.62815075618148,110.62815075618148,606000,606000.0,48.491637993118346,48.491637993118346,3300,3300.0,0.2640633752100504,0.2640633752100504,220675,220675.0,17.658237977114506,17.658237977114506,2270910,2270910.0,181.71641193886532,181.71641193886532,429112,429112.0,34.33720092822277,34.33720092822277,0,0.0,0.0,0.0,709997,709997.0,56.81339521485157,56.81339521485157,2502125,2502125.0,200.2180523325598,200.2180523325598,3065800.0,3065800.0,245.32287749059773,245.32287749059773,1190784,1190784.0,95.2855885412499,95.2855885412499,0,0.0,0.0,0.0,15896643.0,15896643.0,1272.0367288149155,1272.0367288149155
Doaktown,148376.0,148376.0,150.48275862068965,150.48275862068965,84796,84796.0,86.0,86.0,43300,43300.0,43.91480730223124,43.91480730223124,0,0.0,0.0,0.0,3000,3000.0,3.0425963488843815,3.0425963488843815,2300,2300.0,2.332657200811359,2.332657200811359,123454,123454.0,125.20689655172414,125.20689655172414,51090,51090.0,51.81541582150101,51.81541582150101,0,0.0,0.0,0.0,16098,16098.0,16.32657200811359,16.32657200811359,114483,114483.0,116.10851926977688,116.10851926977688,54320.0,54320.0,55.09127789046653,55.09127789046653,213,213.0,0.21602434077079108,0.21602434077079108,42519,42519.0,43.122718052738335,43.122718052738335,683949.0,683949.0,693.6602434077079,693.6602434077079
Dorchester,116055.0,116055.0,98.43511450381679,98.43511450381679,101394,101394.0,86.0,86.0,59280,59280.0,50.279898218829516,50.279898218829516,19435,19435.0,16.484308736217134,16.484308736217134,2500,2500.0,2.1204410517387617,2.1204410517387617,200,200.0,0.16963528413910092,0.16963528413910092,82627,82627.0,70.08227311280747,70.08227311280747,31958,31958.0,27.106022052586937,27.106022052586937,2500,2500.0,2.1204410517387617,2.1204410517387617,22365,22365.0,18.96946564885496,18.96946564885496,44571,44571.0,37.80407124681934,37.80407124681934,87105.0,87105.0,73.88040712468194,73.88040712468194,12179,12179.0,10.32994062765055,10.32994062765055,0,0.0,0.0,0.0,582169.0,582169.0,493.78201865988126,493.78201865988126
Drummond,113440.0,113440.0,115.40183112919634,115.40183112919634,84538,84538.0,86.0,86.0,69135,69135.0,70.33062054933876,70.33062054933876,44100,44100.0,44.86266531027467,44.86266531027467,4048,4048.0,4.118006103763988,4.118006103763988,2120,2120.0,2.1566632756866735,2.1566632756866735,55385,55385.0,56.342828077314344,56.342828077314344,65028,65028.0,66.15259409969481,66.15259409969481,0,0.0,0.0,0.0,12709,12709.0,12.92878942014242,12.92878942014242,9810,9810.0,9.979654120040692,9.979654120040692,50591.0,50591.0,51.46592065106816,51.46592065106816,38800,38800.0,39.47100712105799,39.47100712105799,0,0.0,0.0,0.0,549704.0,549704.0,559.2105798575789,559.2105798575789
Edmundston,1364949.0,1364949.0,76.62226338834624,76.62226338834624,2688195,2688195.0,150.9035028629168,150.9035028629168,1105451,1105451.0,62.05518131806444,62.05518131806444,583360,583360.0,32.74727742225216,32.74727742225216,403038,403038.0,22.62478949141125,22.62478949141125,15000,15000.0,0.8420343550016841,0.8420343550016841,4379517,4379517.0,245.8469181542607,245.8469181542607,876000,876000.0,49.17480633209835,49.17480633209835,0,0.0,0.0,0.0,706677,706677.0,39.66975412596834,39.66975412596834,2249857,2249857.0,126.29712585606826,126.29712585606826,2524726.0,2524726.0,141.7270685977321,141.7270685977321,500000,500000.0,28.06781183338947,28.06781183338947,0,0.0,0.0,0.0,17396770.0,17396770.0,976.5785337375098,976.5785337375098
Eel River Crossing,123567.0,123567.0,85.45435684647303,85.45435684647303,124356,124356.0,86.0,86.0,58700,58700.0,40.594744121715074,40.594744121715074,37975,37975.0,26.26210235131397,26.26210235131397,0,0.0,0.0,0.0,1000,1000.0,0.6915629322268326,0.6915629322268326,183413,183413.0,126.84163208852006,126.84163208852006,62127,62127.0,42.96473029045643,42.96473029045643,0,0.0,0.0,0.0,22599,22599.0,15.62863070539419,15.62863070539419,17609,17609.0,12.177731673582295,12.177731673582295,31474.0,31474.0,21.76625172890733,21.76625172890733,82,82.0,0.056708160442600276,0.056708160442600276,1783,1783.0,1.2330567081604427,1.2330567081604427,664685.0,664685.0,459.67150760719227,459.67150760719227
Florenceville-Bristol,260662.0,260662.0,184.34370579915134,184.34370579915134,121604,121604.0,86.0,86.0,83790,83790.0,59.257425742574256,59.257425742574256,0,0.0,0.0,0.0,1000,1000.0,0.7072135785007072,0.7072135785007072,17220,17220.0,12.178217821782178,12.178217821782178,276140,276140.0,195.2899575671853,195.2899575671853,76000,76000.0,53.74823196605375,53.74823196605375,41694,41694.0,29.486562942008486,29.486562942008486,44800,44800.0,31.683168316831683,31.683168316831683,355340,355340.0,251.3012729844413,251.3012729844413,106367.0,106367.0,75.22418670438472,75.22418670438472,281604,281604.0,199.15417256011315,199.15417256011315,23222,23222.0,16.422913719943423,16.422913719943423,1689443.0,1689443.0,1194.7970297029703,1194.7970297029703
Fredericton,14293219.0,14293219.0,303.117847902617,303.117847902617,7737640,7737640.0,164.0929719642024,164.0929719642024,6841121,6841121.0,145.08039614878908,145.08039614878908,1060612,1060612.0,22.49251389065615,22.49251389065615,0,0.0,0.0,0.0,495214,495214.0,10.502057089536413,10.502057089536413,9040531,9040531.0,191.72352292488443,191.72352292488443,1704517,1704517.0,36.14787716842686,36.14787716842686,30100,30100.0,0.638333969546592,0.638333969546592,3321089,3321089.0,70.43069516902065,70.43069516902065,3089967,3089967.0,65.52926580989948,65.52926580989948,769640.0,769640.0,16.32183908045977,16.32183908045977,9084879,9084879.0,192.6640157780888,192.6640157780888,0,0.0,0.0,0.0,57468529.0,57468529.0,1218.7413368961277,1218.7413368961277
Fredericton Junction,102989.0,102989.0,139.93070652173913,139.93070652173913,63300,63300.0,86.0054347826087,86.0054347826087,58540,58540.0,79.53804347826087,79.53804347826087,17500,17500.0,23.777173913043477,23.777173913043477,0,0.0,0.0,0.0,2700,2700.0,3.6684782608695654,3.6684782608695654,140043,140043.0,190.2758152173913,190.2758152173913,29000,29000.0,39.40217391304348,39.40217391304348,0,0.0,0.0,0.0,10000,10000.0,13.58695652173913,13.58695652173913,4100,4100.0,5.570652173913044,5.570652173913044,31155.0,31155.0,42.33016304347826,42.33016304347826,0,0.0,0.0,0.0,969,969.0,1.3165760869565217,1.3165760869565217,460296.0,460296.0,625.4021739130435,625.4021739130435
Gagetown,49630.0,49630.0,75.1969696969697,75.1969696969697,56925,56925.0,86.25,86.25,18250,18250.0,27.651515151515152,27.651515151515152,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2500,2500.0,3.787878787878788,3.787878787878788,136805,136805.0,207.28030303030303,207.28030303030303,37000,37000.0,56.06060606060606,56.06060606060606,10000,10000.0,15.151515151515152,15.151515151515152,8700,8700.0,13.181818181818182,13.181818181818182,12000,12000.0,18.181818181818183,18.181818181818183,36270.0,36270.0,54.95454545454545,54.95454545454545,11910,11910.0,18.045454545454547,18.045454545454547,0,0.0,0.0,0.0,379990.0,379990.0,575.7424242424242,575.7424242424242
Grand Bay-Westfield,445200.0,445200.0,91.22950819672131,91.22950819672131,487819,487819.0,99.96290983606558,99.96290983606558,250670,250670.0,51.36680327868852,51.36680327868852,0,0.0,0.0,0.0,5161,5161.0,1.0575819672131148,1.0575819672131148,17639,17639.0,3.614549180327869,3.614549180327869,796427,796427.0,163.20225409836067,163.20225409836067,46,46.0,0.009426229508196722,0.009426229508196722,0,0.0,0.0,0.0,122523,122523.0,25.10717213114754,25.10717213114754,275129,275129.0,56.37889344262295,56.37889344262295,371986.0,371986.0,76.2266393442623,76.2266393442623,50167,50167.0,10.280122950819672,10.280122950819672,0,0.0,0.0,0.0,2822767.0,2822767.0,578.4358606557377,578.4358606557377
Grand Falls/Grand-Sault,745496.0,745496.0,121.55486711234306,121.55486711234306,1235989,1235989.0,201.5308984183923,201.5308984183923,124603,124603.0,20.316810696233492,20.316810696233492,88000,88000.0,14.3486059024947,14.3486059024947,3000,3000.0,0.4891570194032284,0.4891570194032284,3500,3500.0,0.5706831893037665,0.5706831893037665,1253404,1253404.0,204.37045491602805,204.37045491602805,217800,217800.0,35.512799608674385,35.512799608674385,0,0.0,0.0,0.0,216943,216943.0,35.37306375346486,35.37306375346486,482265,482265.0,78.63443665416598,78.63443665416598,934138.0,934138.0,152.31338659709766,152.31338659709766,184716,184716.0,30.11837599869558,30.11837599869558,850,850.0,0.1385944888309147,0.1385944888309147,5490704.0,5490704.0,895.272134355128,895.272134355128
