municipality,warrant_rev,warrant_rev_adj,warrant_rev_capita,warrant_rev_capita_adj,uncond_grant_rev,uncond_grant_rev_adj,uncond_grant_rev_capita,uncond_grant_rev_capita_adj,other_govt_serv_rev,other_govt_serv_rev_adj,other_govt_serv_rev_capita,other_govt_serv_rev_capita_adj,sale_of_serv_rev,sale_of_serv_rev_adj,sale_of_serv_rev_capita,sale_of_serv_rev_capita_adj,own_source_rev,own_source_rev_adj,own_source_rev_capita,own_source_rev_capita_adj,cond_transfer_rev,cond_transfer_rev_adj,cond_transfer_rev_capita,cond_transfer_rev_capita_adj,other_transfer_rev,other_transfer_rev_adj,other_transfer_rev_capita,other_transfer_rev_capita_adj,biennial_surplus_rev,biennial_surplus_rev_adj,biennial_surplus_rev_capita,biennial_surplus_rev_capita_adj,total_rev,total_rev_adj,total_rev_capita,total_rev_capita_adj
Florenceville-Bristol,2715279,2069572.4085365853,1692.817331670823,1290.257112553981,120250,91653.96341463414,74.96882793017457,57.14087494677939,154455,117724.84756097561,96.29364089775561,73.39454336719177,285762,217806.4024390244,178.15586034912718,135.78952770512743,56094,42754.57317073171,34.9713216957606,26.65497080469558,4500,3429.878048780488,2.8054862842892767,2.1383279605863392,23000,17530.48780487805,14.339152119700747,10.929231798552399,0,0.0,0.0,0.0,3359340,2560472.56097561,2094.351620947631,1596.3045891369138
Fredericton,99295993,75682921.49390244,1705.530625214703,1299.94712287706,1800174,1372083.8414634147,30.920199244245964,23.56722503372406,2872430,2189352.1341463416,49.337512882171076,37.60481164799625,6701688,5107993.902439024,115.10972174510478,87.73606840328108,1348500,1027820.1219512195,23.16214359326692,17.654072860721737,107000,81554.87804878049,1.8378564067330814,1.400805188058751,22985,17519.05487804878,0.39479560288560633,0.30091128268719997,1009539,769465.7012195121,17.34007214015802,13.216518399510687,113158309,86248711.12804878,1943.6329268292684,1481.4275356930398
Fredericton Junction,537560,409725.60975609755,763.5795454545455,581.9966047671841,83255,63456.55487804878,118.25994318181819,90.1371518154102,119743,91267.53048780488,170.08948863636363,129.64137853381374,0,0.0,0.0,0.0,36205,27595.274390243903,51.42755681818182,39.19783294068736,0,0.0,0.0,0.0,32970,25129.573170731706,46.83238636363637,35.69541643569845,5072,3865.8536585365855,7.204545454545454,5.491269401330377,814805,621040.3963414634,1157.393465909091,882.1596538941242
Gagetown,896419,683246.1890243903,1260.7862165963431,960.9651041130666,2788,2125.0,3.921237693389592,2.988748241912799,23732,18088.414634146342,33.378340365682135,25.44080820555041,0,0.0,0.0,0.0,10600,8079.268292682927,14.908579465541491,11.363246543857842,0,0.0,0.0,0.0,34937,26628.810975609755,49.137834036568215,37.45261740592089,0,0.0,0.0,0.0,968476,738167.6829268293,1362.1322081575247,1038.2105245103085
Grand Bay-Westfield,5088018,3878062.5,1024.9834810636582,781.2374093473005,538579,410502.2865853659,108.49697824335213,82.6958675635306,288132,219612.80487804877,58.04431909750201,44.24109687309605,47900,36509.14634146341,9.649476228847703,7.354783711011969,38600,29420.731707317074,7.775987107171636,5.926819441441796,0,0.0,0.0,0.0,0,0.0,0.0,0.0,68072,51884.14634146341,13.713134568896052,10.45208427507321,6069301,4625991.615853659,1222.6633763094278,931.9080612114542
Grand Falls/Grand-Sault,7827622,5966175.304878049,1469.6999624483665,1120.1981421100354,994308,757856.7073170731,186.68944799098762,142.29378657849665,664259,506294.96951219515,124.72005257228689,95.06101568009673,959505,731330.0304878049,180.15490048817122,137.3131863476915,116400,88719.51219512195,21.85505069470522,16.65781302950093,0,0.0,0.0,0.0,0,0.0,0.0,0.0,41989,32003.81097560976,7.883777694329703,6.008976901165933,10604083,8082380.335365854,1991.0031918888471,1517.5329206469873
Grand Manan,2257102,1720352.1341463416,956.3991525423729,728.962768706077,256097,195195.88414634147,108.51567796610169,82.71012040099215,7000,5335.365853658536,2.9661016949152543,2.260748243075651,7050,5373.475609756098,2.98728813559322,2.276896444811906,13100,9984.756097560976,5.5508474576271185,4.230828854898719,13000,9908.536585365853,5.508474576271187,4.198532451426209,0,0.0,0.0,0.0,26754,20391.768292682926,11.336440677966102,8.640579785035138,2580103,1966541.9207317072,1093.2639830508474,833.2804748863166
Grande-Anse,546801,416769.0548780488,608.2324805339266,463.5918296752489,250977,191293.44512195123,279.17352614015573,212.78469980194797,138462,105535.06097560975,154.0177975528365,117.39161398844244,71102,54193.59756097561,79.0901001112347,60.2820884994167,5588,4259.1463414634145,6.215795328142381,4.737648878157302,1500,1143.2926829268292,1.668520578420467,1.2717382457473072,0,0.0,0.0,0.0,4313,3287.3475609756097,4.797552836484983,3.656671369272091,1018743,776480.9451219513,1133.1957730812014,863.7162904582328
Hampton,4516251,3442264.4817073173,1052.9846117976217,802.579734601846,73137,55744.66463414634,17.052226626253205,12.997123952936894,367129,279823.93292682926,85.59780834693402,65.24223197174848,418600,319054.8780487805,97.59850781067848,74.38910656301714,306232,233408.53658536586,71.39939379808813,54.42026966317693,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21980,16753.048780487807,5.124737701095826,3.906050077054746,5703329,4347049.542682927,1329.7572860806715,1013.5345168297802
Hartland,1318712,1005115.8536585366,1377.9644723093,1050.2777990162347,31275,23837.65243902439,32.68025078369906,24.908727731477942,155634,118623.4756097561,162.6269592476489,123.95347503631777,59350,45236.28048780488,62.01671891327064,47.26884063511481,97000,73932.9268292683,101.35841170323928,77.2548869689324,0,0.0,0.0,0.0,96600,73628.0487804878,100.94043887147335,76.93631011545226,0,0.0,0.0,0.0,1758571,1340374.237804878,1837.5872518286312,1400.6000395035298
Harvey,264712,201762.19512195123,739.4189944134079,563.5815506199755,44040,33567.07317073171,123.01675977653632,93.76277421992097,29438,22437.5,82.22905027932961,62.67458100558659,1550,1181.4024390243903,4.329608938547486,3.3000068129172915,10540,8033.536585365854,29.441340782122904,22.44004632783758,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,350280,266981.7073170732,978.4357541899441,745.758958986238
Hillsborough,1119577,853336.1280487805,876.724353954581,668.235025880016,248012,189033.53658536586,194.21456538762726,148.02939435032565,94751,72218.75,74.19812059514487,56.553445575567736,92500,70503.0487804878,72.43539545810494,55.2099050747751,3200,2439.0243902439024,2.505873140172279,1.9099642836678954,0,0.0,0.0,0.0,113057,86171.49390243902,88.53328112764291,67.47963500582539,118115,90026.6768292683,92.49412685982772,70.49857230169796,1789212,1363728.6585365853,1401.105716523101,1067.9159424718757
Lac Baker,660299,503276.6768292683,956.9550724637681,729.3864881583598,1230,937.5,1.7826086956521738,1.358695652173913,34143,26023.628048780487,49.482608695652175,37.71540296924708,543,413.8719512195122,0.7869565217391304,0.5998144220572641,30500,23246.951219512197,44.20289855072464,33.69123365146695,15000,11432.926829268294,21.73913043478261,16.5694591728526,0,0.0,0.0,0.0,21649,16500.76219512195,31.37536231884058,23.914148108872393,763364,581832.3170731708,1106.3246376811594,843.2352421350301
Lamèque,1358042,1035092.987804878,1056.8420233463034,805.5198348676093,247670,188772.86585365853,192.73929961089493,146.9049539717187,224387,171026.67682926828,174.62023346303502,133.0946901395084,0,0.0,0.0,0.0,49950,38071.64634146341,38.8715953307393,29.627740343551295,0,0.0,0.0,0.0,0,0.0,0.0,0.0,19383,14773.628048780489,15.084046692607004,11.496986808389485,1899432,1447737.8048780488,1478.1571984435798,1126.6442061307773
Le Goulet,387652,295466.46341463417,488.8423707440101,372.59327038415404,235248,179304.8780487805,296.655737704918,226.109556177529,11548,8801.829268292682,14.562421185372004,11.099406391289637,2400,1829.2682926829268,3.0264817150063053,2.3067695998523665,21400,16310.975609756098,26.986128625472887,20.568695598683604,0,0.0,0.0,0.0,0,0.0,0.0,0.0,8550,6516.768292682927,10.781841109709962,8.217866699474056,666798,508230.18292682926,840.8549810844893,640.8955648509826
Maisonnette,367836,280362.8048780488,743.1030303030303,566.3895048041389,100761,76799.54268292683,203.55757575757576,155.15059127864006,14412,10984.756097560976,29.115151515151513,22.191426459719143,16320,12439.024390243903,32.96969696969697,25.129342202512937,5050,3849.0853658536585,10.202020202020202,7.775930032027593,2706,2062.5,5.466666666666667,4.166666666666667,0,0.0,0.0,0.0,0,0.0,0.0,0.0,507085,386497.71341463417,1024.4141414141413,780.8034614437054
McAdam,791180,603033.5365853659,687.3848827106864,523.9214045050963,544870,415297.256097561,473.38835794960903,360.81429721768984,6776,5164.634146341464,5.887054735013032,4.487084401686762,8700,6631.09756097561,7.558644656820157,5.761162085990973,38650,29458.841463414636,33.57949609035621,25.594128117649554,0,0.0,0.0,0.0,0,0.0,0.0,0.0,201285,153418.44512195123,174.87836663770634,133.29143798605668,1591461,1213003.8109756098,1382.676802780191,1053.8695143141701
